Start Station,End Station,Probability
Riverview Park,Newport PATH,0.007832898
Riverview Park,Newport Pkwy,0.009138381
Riverview Park,Oakland Ave,0.032637076
Riverview Park,Paulus Hook,0.001305483
Riverview Park,Pershing Field,0.020887728
Riverview Park,Riverview Park,0.096605744
Riverview Park,Sip Ave,0.003916449
Riverview Park,South Waterfront Walkway - Sinatra Dr & 1 St,0.037859008
Riverview Park,Southwest Park - Jackson St & Observer Hwy,0.011749347
Riverview Park,Stevens - River Ter & 6 St,0.014360313
Riverview Park,Union St,0.002610966
Riverview Park,Van Vorst Park,0.005221932
Riverview Park,Warren St,0.01305483
Riverview Park,Washington St,0.003916449
Riverview Park,Water St & Fletcher St,0.001305483
Riverview Park,William St & Pine St,0.001305483
Riverview Park,Willow Ave & 12 St,0.014360313
Sip Ave,12 St & Sinatra Dr N,0.000570125
Sip Ave,14 St Ferry - 14 St & Shipyard Ln,0.000570125
Sip Ave,5 Corners Library,0.006841505
Sip Ave,6 St & Grand St,0.001140251
Sip Ave,8 St & Washington St,0.001140251
Sip Ave,Adams St & 11 St,0.000570125
Sip Ave,Astor Place,0.063854048
Sip Ave,Baldwin at Montgomery,0.074686431
Sip Ave,Bergen Ave,0.123147092
Sip Ave,Bergen Ave & Stegman St,0.007981756
Sip Ave,Bloomfield St & 15 St,0.001140251
Sip Ave,Brunswick & 6th,0.003420753
Sip Ave,Brunswick St,0.003990878
Sip Ave,Christ Hospital,0.01368301
Sip Ave,Church Sq Park - 5 St & Park Ave,0.000570125
Sip Ave,City Hall,0.003420753
Sip Ave,City Hall - Washington St & 1 St,0.000570125
Sip Ave,Clinton St & Newark St,0.003420753
Sip Ave,Columbus Dr at Exchange Pl,0.004561003
Sip Ave,Columbus Drive,0.002280502
Sip Ave,Columbus Park - Clinton St & 9 St,0.000570125
Sip Ave,Communipaw & Berry Lane,0.013112885
Sip Ave,Dey St,0.009692132
Sip Ave,Dixon Mills,0.001710376
Sip Ave,Essex Light Rail,0.001140251
Sip Ave,Fairmount Ave,0.097491448
Sip Ave,Glenwood Ave,0.031927024
Sip Ave,Grand St,0.006841505
Sip Ave,Grant Ave & MLK Dr,0.004561003
Sip Ave,Greenwich St & Hubert St,0.000570125
Sip Ave,Grove St PATH,0.010832383
Sip Ave,Hamilton Park,0.008551881
Sip Ave,Harborside,0.002850627
Sip Ave,Heights Elevator,0.002850627
Sip Ave,Hilltop,0.016533637
Sip Ave,Hoboken Ave at Monmouth St,0.003990878
Sip Ave,Hoboken Terminal - River St & Hudson Pl,0.002850627
Sip Ave,Hudson St & 4 St,0.000570125
Sip Ave,JC Medical Center,0.001710376
Sip Ave,Jackson Square,0.014253136
Sip Ave,Jersey & 3rd,0.002280502
Sip Ave,Jersey & 6th St,0.000570125
Sip Ave,Journal Square,0.012542759
Sip Ave,Lafayette Park,0.001140251
Sip Ave,Leonard Gordon Park,0.015963512
Sip Ave,Liberty Light Rail,0.005131129
Sip Ave,Lincoln Park,0.055302166
Sip Ave,Madison St & 10 St,0.001140251
Sip Ave,Manila & 1st,0.000570125
Sip Ave,Marin Light Rail,0.002280502
Sip Ave,Marshall St & 2 St,0.001140251
Sip Ave,McGinley Square,0.182440137
Sip Ave,Monmouth and 6th,0.001140251
Sip Ave,Montgomery St,0.003990878
Sip Ave,Morris Canal,0.001710376
Sip Ave,Newark Ave,0.009692132
Sip Ave,Newport PATH,0.007981756
Sip Ave,Newport Pkwy,0.005701254
Sip Ave,Oakland Ave,0.019384265
Sip Ave,Paulus Hook,0.001140251
Sip Ave,Pershing Field,0.014253136
Sip Ave,Pier 40 Dock Station,0.000570125
Sip Ave,Riverview Park,0.001710376
Sip Ave,Sip Ave,0.06613455
Sip Ave,South Waterfront Walkway - Sinatra Dr & 1 St,0.000570125
Sip Ave,Southwest Park - Jackson St & Observer Hwy,0.001140251
Sip Ave,Stevens - River Ter & 6 St,0.001140251
Sip Ave,Union St,0.019384265
Sip Ave,Van Vorst Park,0.002850627
Sip Ave,Warren St,0.003990878
Sip Ave,Washington St,0.005701254
Sip Ave,Willow Ave & 12 St,0.001140251
South Waterfront Walkway - Sinatra Dr & 1 St,11 St & Washington St,0.052379917
South Waterfront Walkway - Sinatra Dr & 1 St,12 St & Sinatra Dr N,0.100412954
South Waterfront Walkway - Sinatra Dr & 1 St,14 St Ferry - 14 St & Shipyard Ln,0.085850902
South Waterfront Walkway - Sinatra Dr & 1 St,4 St & Grand St,0.018039557
South Waterfront Walkway - Sinatra Dr & 1 St,5 Corners Library,0.000869376
South Waterfront Walkway - Sinatra Dr & 1 St,6 St & Grand St,0.011736579
South Waterfront Walkway - Sinatra Dr & 1 St,7 St & Monroe St,0.015431428
South Waterfront Walkway - Sinatra Dr & 1 St,8 St & Washington St,0.035861769
South Waterfront Walkway - Sinatra Dr & 1 St,9 St HBLR - Jackson St & 8 St,0.018691589
South Waterfront Walkway - Sinatra Dr & 1 St,Adams St & 11 St,0.012823299
South Waterfront Walkway - Sinatra Dr & 1 St,Adams St & 2 St,0.01391002
South Waterfront Walkway - Sinatra Dr & 1 St,Baldwin at Montgomery,0.000869376
South Waterfront Walkway - Sinatra Dr & 1 St,Bergen Ave,0.000217344
South Waterfront Walkway - Sinatra Dr & 1 St,Bergen Ave & Stegman St,0.000217344
South Waterfront Walkway - Sinatra Dr & 1 St,Bloomfield St & 15 St,0.024777222
South Waterfront Walkway - Sinatra Dr & 1 St,Brunswick & 6th,0.002825473
South Waterfront Walkway - Sinatra Dr & 1 St,Brunswick St,0.000652032
South Waterfront Walkway - Sinatra Dr & 1 St,Christ Hospital,0.001304064
South Waterfront Walkway - Sinatra Dr & 1 St,Church Sq Park - 5 St & Park Ave,0.01391002
South Waterfront Walkway - Sinatra Dr & 1 St,City Hall,0.001304064
South Waterfront Walkway - Sinatra Dr & 1 St,City Hall - Washington St & 1 St,0.007824386
South Waterfront Walkway - Sinatra Dr & 1 St,Clinton St & 7 St,0.014127364
South Waterfront Walkway - Sinatra Dr & 1 St,Clinton St & Newark St,0.010649859
South Waterfront Walkway - Sinatra Dr & 1 St,Columbus Dr at Exchange Pl,0.004346881
South Waterfront Walkway - Sinatra Dr & 1 St,Columbus Drive,0.004781569
South Waterfront Walkway - Sinatra Dr & 1 St,Columbus Park - Clinton St & 9 St,0.016518148
South Waterfront Walkway - Sinatra Dr & 1 St,Dey St,0.000434688
South Waterfront Walkway - Sinatra Dr & 1 St,Dixon Mills,0.001956097
South Waterfront Walkway - Sinatra Dr & 1 St,Essex Light Rail,0.002173441
South Waterfront Walkway - Sinatra Dr & 1 St,Glenwood Ave,0.000217344
South Waterfront Walkway - Sinatra Dr & 1 St,Grand St,0.003694849
South Waterfront Walkway - Sinatra Dr & 1 St,Grand St & 14 St,0.02521191
South Waterfront Walkway - Sinatra Dr & 1 St,Grove St PATH,0.003912193
South Waterfront Walkway - Sinatra Dr & 1 St,Hamilton Park,0.007607042
South Waterfront Walkway - Sinatra Dr & 1 St,Harborside,0.009997827
South Waterfront Walkway - Sinatra Dr & 1 St,Heights Elevator,0.004781569
South Waterfront Walkway - Sinatra Dr & 1 St,Hilltop,0.00108672
South Waterfront Walkway - Sinatra Dr & 1 St,Hoboken Ave at Monmouth St,0.01608346
South Waterfront Walkway - Sinatra Dr & 1 St,Hoboken Terminal - Hudson St & Hudson Pl,0.004564225
South Waterfront Walkway - Sinatra Dr & 1 St,Hoboken Terminal - River St & Hudson Pl,0.019560965
South Waterfront Walkway - Sinatra Dr & 1 St,Hudson St & 4 St,0.022603782
South Waterfront Walkway - Sinatra Dr & 1 St,JC Medical Center,0.001304064
South Waterfront Walkway - Sinatra Dr & 1 St,Jersey & 3rd,0.001738752
South Waterfront Walkway - Sinatra Dr & 1 St,Jersey & 6th St,0.006085634
South Waterfront Walkway - Sinatra Dr & 1 St,Lafayette Park,0.000434688
South Waterfront Walkway - Sinatra Dr & 1 St,Leonard Gordon Park,0.001304064
South Waterfront Walkway - Sinatra Dr & 1 St,Liberty Light Rail,0.001738752
South Waterfront Walkway - Sinatra Dr & 1 St,Lincoln Park,0.000217344
South Waterfront Walkway - Sinatra Dr & 1 St,Madison St & 1 St,0.018039557
South Waterfront Walkway - Sinatra Dr & 1 St,Madison St & 10 St,0.006737666
South Waterfront Walkway - Sinatra Dr & 1 St,Mama Johnson Field - 4 St & Jackson St,0.010215171
South Waterfront Walkway - Sinatra Dr & 1 St,Manila & 1st,0.005216257
South Waterfront Walkway - Sinatra Dr & 1 St,Marin Light Rail,0.009563138
South Waterfront Walkway - Sinatra Dr & 1 St,Marshall St & 2 St,0.013475331
South Waterfront Walkway - Sinatra Dr & 1 St,Monmouth and 6th,0.001304064
South Waterfront Walkway - Sinatra Dr & 1 St,Montgomery St,0.000217344
South Waterfront Walkway - Sinatra Dr & 1 St,Morris Canal,0.003912193
South Waterfront Walkway - Sinatra Dr & 1 St,Newark Ave,0.002390785
South Waterfront Walkway - Sinatra Dr & 1 St,Newport PATH,0.012605955
South Waterfront Walkway - Sinatra Dr & 1 St,Newport Pkwy,0.031297544
South Waterfront Walkway - Sinatra Dr & 1 St,Oakland Ave,0.001304064
South Waterfront Walkway - Sinatra Dr & 1 St,Paulus Hook,0.004129537
South Waterfront Walkway - Sinatra Dr & 1 St,Pershing Field,0.003694849
South Waterfront Walkway - Sinatra Dr & 1 St,Riverview Park,0.003912193
South Waterfront Walkway - Sinatra Dr & 1 St,Sip Ave,0.000434688
South Waterfront Walkway - Sinatra Dr & 1 St,South Waterfront Walkway - Sinatra Dr & 1 St,0.201695284
South Waterfront Walkway - Sinatra Dr & 1 St,Southwest Park - Jackson St & Observer Hwy,0.004346881
South Waterfront Walkway - Sinatra Dr & 1 St,Stevens - River Ter & 6 St,0.013692676
South Waterfront Walkway - Sinatra Dr & 1 St,Van Vorst Park,0.000652032
South Waterfront Walkway - Sinatra Dr & 1 St,Warren St,0.00912845
South Waterfront Walkway - Sinatra Dr & 1 St,Washington St,0.015866116
South Waterfront Walkway - Sinatra Dr & 1 St,Willow Ave & 12 St,0.019126277
Southwest Park - Jackson St & Observer Hwy,11 St & Washington St,0.017782427
Southwest Park - Jackson St & Observer Hwy,12 St & Sinatra Dr N,0.010460251
Southwest Park - Jackson St & Observer Hwy,14 St Ferry - 14 St & Shipyard Ln,0.019874477
Southwest Park - Jackson St & Observer Hwy,4 St & Grand St,0.011506276
Southwest Park - Jackson St & Observer Hwy,5 Corners Library,0.00209205
Southwest Park - Jackson St & Observer Hwy,6 St & Grand St,0.012552301
Southwest Park - Jackson St & Observer Hwy,7 St & Monroe St,0.023012552
Southwest Park - Jackson St & Observer Hwy,8 St & Washington St,0.014644351
Southwest Park - Jackson St & Observer Hwy,9 St HBLR - Jackson St & 8 St,0.011506276
Southwest Park - Jackson St & Observer Hwy,Adams St & 11 St,0.007322176
Southwest Park - Jackson St & Observer Hwy,Adams St & 2 St,0.007322176
Southwest Park - Jackson St & Observer Hwy,Baldwin at Montgomery,0.001046025
Southwest Park - Jackson St & Observer Hwy,Bergen Ave & Stegman St,0.001046025
Southwest Park - Jackson St & Observer Hwy,Bloomfield St & 15 St,0.020920502
Southwest Park - Jackson St & Observer Hwy,Brunswick & 6th,0.00209205
Southwest Park - Jackson St & Observer Hwy,Brunswick St,0.001046025
Southwest Park - Jackson St & Observer Hwy,Christ Hospital,0.001046025
Southwest Park - Jackson St & Observer Hwy,Church Sq Park - 5 St & Park Ave,0.025104603
Southwest Park - Jackson St & Observer Hwy,City Hall,0.003138075
Southwest Park - Jackson St & Observer Hwy,City Hall - Washington St & 1 St,0.066945607
Southwest Park - Jackson St & Observer Hwy,Clinton St & 7 St,0.036610879
Southwest Park - Jackson St & Observer Hwy,Clinton St & Newark St,0.021966527
Southwest Park - Jackson St & Observer Hwy,Columbus Dr at Exchange Pl,0.003138075
Southwest Park - Jackson St & Observer Hwy,Columbus Drive,0.007322176
Southwest Park - Jackson St & Observer Hwy,Columbus Park - Clinton St & 9 St,0.027196653
Southwest Park - Jackson St & Observer Hwy,Dey St,0.001046025
Southwest Park - Jackson St & Observer Hwy,Dixon Mills,0.001046025
Southwest Park - Jackson St & Observer Hwy,Essex Light Rail,0.003138075
Southwest Park - Jackson St & Observer Hwy,Fairmount Ave,0.00209205
Southwest Park - Jackson St & Observer Hwy,Grand St,0.008368201
Southwest Park - Jackson St & Observer Hwy,Grand St & 14 St,0.021966527
Southwest Park - Jackson St & Observer Hwy,Grove St PATH,0.00209205
Southwest Park - Jackson St & Observer Hwy,Hamilton Park,0.012552301
Southwest Park - Jackson St & Observer Hwy,Harborside,0.009414226
Southwest Park - Jackson St & Observer Hwy,Heights Elevator,0.003138075
Southwest Park - Jackson St & Observer Hwy,Hilltop,0.009414226
Southwest Park - Jackson St & Observer Hwy,Hoboken Ave at Monmouth St,0.016736402
Southwest Park - Jackson St & Observer Hwy,Hoboken Terminal - Hudson St & Hudson Pl,0.194560669
Southwest Park - Jackson St & Observer Hwy,Hoboken Terminal - River St & Hudson Pl,0.071129707
Southwest Park - Jackson St & Observer Hwy,Hudson St & 4 St,0.023012552
Southwest Park - Jackson St & Observer Hwy,Jersey & 3rd,0.0041841
Southwest Park - Jackson St & Observer Hwy,Jersey & 6th St,0.003138075
Southwest Park - Jackson St & Observer Hwy,Journal Square,0.00209205
Southwest Park - Jackson St & Observer Hwy,Lafayette Park,0.003138075
Southwest Park - Jackson St & Observer Hwy,Leonard Gordon Park,0.00209205
Southwest Park - Jackson St & Observer Hwy,Liberty Light Rail,0.001046025
Southwest Park - Jackson St & Observer Hwy,Liberty St & Nassau St,0.001046025
Southwest Park - Jackson St & Observer Hwy,Madison St & 1 St,0.016736402
Southwest Park - Jackson St & Observer Hwy,Madison St & 10 St,0.014644351
Southwest Park - Jackson St & Observer Hwy,Maiden Ln & Pearl St,0.001046025
Southwest Park - Jackson St & Observer Hwy,Mama Johnson Field - 4 St & Jackson St,0.010460251
Southwest Park - Jackson St & Observer Hwy,Manila & 1st,0.007322176
Southwest Park - Jackson St & Observer Hwy,Marin Light Rail,0.0041841
Southwest Park - Jackson St & Observer Hwy,Marshall St & 2 St,0.0041841
Southwest Park - Jackson St & Observer Hwy,Monmouth and 6th,0.0041841
Southwest Park - Jackson St & Observer Hwy,Morris Canal,0.001046025
Southwest Park - Jackson St & Observer Hwy,Newark Ave,0.007322176
Southwest Park - Jackson St & Observer Hwy,Newport PATH,0.015690377
Southwest Park - Jackson St & Observer Hwy,Newport Pkwy,0.018828452
Southwest Park - Jackson St & Observer Hwy,Oakland Ave,0.014644351
Southwest Park - Jackson St & Observer Hwy,Paulus Hook,0.001046025
Southwest Park - Jackson St & Observer Hwy,Pershing Field,0.010460251
Southwest Park - Jackson St & Observer Hwy,Riverview Park,0.010460251
Southwest Park - Jackson St & Observer Hwy,Sip Ave,0.00209205
Southwest Park - Jackson St & Observer Hwy,South Waterfront Walkway - Sinatra Dr & 1 St,0.030334728
Southwest Park - Jackson St & Observer Hwy,Southwest Park - Jackson St & Observer Hwy,0.035564854
Southwest Park - Jackson St & Observer Hwy,Stevens - River Ter & 6 St,0.003138075
Southwest Park - Jackson St & Observer Hwy,Van Vorst Park,0.003138075
Southwest Park - Jackson St & Observer Hwy,Warren St,0.0041841
Southwest Park - Jackson St & Observer Hwy,Washington St,0.017782427
Southwest Park - Jackson St & Observer Hwy,West St & Liberty St,0.00209205
Southwest Park - Jackson St & Observer Hwy,Willow Ave & 12 St,0.006276151
Stevens - River Ter & 6 St,11 St & Washington St,0.038057743
Stevens - River Ter & 6 St,12 St & Sinatra Dr N,0.045931759
Stevens - River Ter & 6 St,14 St Ferry - 14 St & Shipyard Ln,0.05511811
Stevens - River Ter & 6 St,4 St & Grand St,0.00656168
Stevens - River Ter & 6 St,5 Corners Library,0.002624672
Stevens - River Ter & 6 St,6 St & Grand St,0.00656168
Stevens - River Ter & 6 St,7 St & Monroe St,0.028871391
Stevens - River Ter & 6 St,8 St & Washington St,0.026246719
Stevens - River Ter & 6 St,9 St HBLR - Jackson St & 8 St,0.027559055
Stevens - River Ter & 6 St,Adams St & 11 St,0.009186352
Stevens - River Ter & 6 St,Adams St & 2 St,0.003937008
Stevens - River Ter & 6 St,Bergen Ave & Stegman St,0.001312336
Stevens - River Ter & 6 St,Bloomfield St & 15 St,0.028871391
Stevens - River Ter & 6 St,Brunswick St,0.002624672
Stevens - River Ter & 6 St,Christ Hospital,0.003937008
Stevens - River Ter & 6 St,Church Sq Park - 5 St & Park Ave,0.00656168
Stevens - River Ter & 6 St,City Hall,0.005249344
Stevens - River Ter & 6 St,City Hall - Washington St & 1 St,0.028871391
Stevens - River Ter & 6 St,Clinton St & 7 St,0.01312336
Stevens - River Ter & 6 St,Clinton St & Newark St,0.028871391
Stevens - River Ter & 6 St,Columbus Dr at Exchange Pl,0.001312336
Stevens - River Ter & 6 St,Columbus Drive,0.010498688
Stevens - River Ter & 6 St,Columbus Park - Clinton St & 9 St,0.010498688
Stevens - River Ter & 6 St,Communipaw & Berry Lane,0.002624672
Stevens - River Ter & 6 St,Dey St,0.003937008
Stevens - River Ter & 6 St,Dixon Mills,0.001312336
Stevens - River Ter & 6 St,Essex Light Rail,0.003937008
Stevens - River Ter & 6 St,Grand St,0.001312336
Stevens - River Ter & 6 St,Grand St & 14 St,0.018372703
Stevens - River Ter & 6 St,Grove St PATH,0.001312336
Stevens - River Ter & 6 St,Hamilton Park,0.00656168
Stevens - River Ter & 6 St,Harborside,0.005249344
Stevens - River Ter & 6 St,Heights Elevator,0.014435696
Stevens - River Ter & 6 St,Hilltop,0.001312336
Stevens - River Ter & 6 St,Hoboken Ave at Monmouth St,0.01312336
Stevens - River Ter & 6 St,Hoboken Terminal - Hudson St & Hudson Pl,0.027559055
Stevens - River Ter & 6 St,Hoboken Terminal - River St & Hudson Pl,0.087926509
Stevens - River Ter & 6 St,Hudson St & 4 St,0.023622047
Stevens - River Ter & 6 St,JC Medical Center,0.001312336
Stevens - River Ter & 6 St,Lafayette Park,0.002624672
Stevens - River Ter & 6 St,Leonard Gordon Park,0.002624672
Stevens - River Ter & 6 St,Madison St & 1 St,0.011811024
Stevens - River Ter & 6 St,Madison St & 10 St,0.024934383
Stevens - River Ter & 6 St,Mama Johnson Field - 4 St & Jackson St,0.011811024
Stevens - River Ter & 6 St,Marshall St & 2 St,0.014435696
Stevens - River Ter & 6 St,McGinley Square,0.001312336
Stevens - River Ter & 6 St,Monmouth and 6th,0.002624672
Stevens - River Ter & 6 St,Newport PATH,0.009186352
Stevens - River Ter & 6 St,Newport Pkwy,0.038057743
Stevens - River Ter & 6 St,Oakland Ave,0.003937008
Stevens - River Ter & 6 St,Paulus Hook,0.001312336
Stevens - River Ter & 6 St,Pershing Field,0.00656168
Stevens - River Ter & 6 St,Riverview Park,0.024934383
Stevens - River Ter & 6 St,South Waterfront Walkway - Sinatra Dr & 1 St,0.1167979
Stevens - River Ter & 6 St,Stevens - River Ter & 6 St,0.091863517
Stevens - River Ter & 6 St,Warren St,0.005249344
Stevens - River Ter & 6 St,Washington St,0.002624672
Stevens - River Ter & 6 St,Willow Ave & 12 St,0.020997375
Union St,5 Corners Library,0.007117438
Union St,7 St & Monroe St,0.003558719
Union St,9 St HBLR - Jackson St & 8 St,0.007117438
Union St,Astor Place,0.024911032
Union St,Bergen Ave,0.017793594
Union St,Bergen Ave & Stegman St,0.014234875
Union St,Brunswick St,0.003558719
Union St,City Hall,0.003558719
Union St,Columbus Dr at Exchange Pl,0.028469751
Union St,Columbus Drive,0.007117438
Union St,Communipaw & Berry Lane,0.007117438
Union St,Dey St,0.010676157
Union St,Dixon Mills,0.003558719
Union St,Fairmount Ave,0.010676157
Union St,Glenwood Ave,0.014234875
Union St,Grand St,0.003558719
Union St,Grant Ave & MLK Dr,0.003558719
Union St,Grove St PATH,0.039145907
Union St,Hamilton Park,0.003558719
Union St,Harborside,0.003558719
Union St,Hilltop,0.010676157
Union St,Hoboken Ave at Monmouth St,0.003558719
Union St,JC Medical Center,0.014234875
Union St,Jackson Square,0.03202847
Union St,Jersey & 3rd,0.003558719
Union St,Jersey & 6th St,0.003558719
